EmployeeID,Age,Gender,Department,JobRole,YearsAtCompany,MonthlyIncome,JobSatisfaction,WorkLifeBalance,OverTime,DistanceFromHome,NumCompaniesWorked,TrainingTimesLastYear,PerformanceRating,Attrition
EMP1213,38,Female,Sales,Sales Representative,11,37686.22,3,4,No,33,6,1,2,Yes
EMP1214,35,Male,Sales,Sales Representative,1,70482.36,2,3,No,17,1,0,3,No
EMP1215,52,Male,Finance,Accountant,3,98072.04,3,3,No,28,4,3,1,No
EMP1216,45,Female,Operations,Operations Manager,4,348533.64,1,2,No,50,3,1,1,No
EMP1217,56,Male,Sales,Sales Manager,2,273649.26,4,2,No,26,4,5,4,No
EMP1218,55,Female,IT,Data Analyst,8,187369.71,4,3,No,8,9,5,2,No
EMP1219,24,Female,IT,Data Analyst,20,112120.21,4,3,Yes,34,8,1,1,No
EMP1220,58,Male,Operations,Logistics Officer,17,66953.88,1,1,No,59,3,4,2,No
EMP1221,47,Male,Sales,Sales Manager,10,374649.23,3,4,No,18,7,2,4,Yes
EMP1222,44,Male,Sales,Sales Representative,2,110663.1,4,1,No,31,7,2,2,Yes
EMP1223,36,Female,Finance,Financial Analyst,1,162285.53,4,2,No,59,1,4,1,No
EMP1224,25,Male,Sales,Sales Manager,8,364745.14,4,2,No,27,5,3,2,No
EMP1225,50,Male,IT,Data Analyst,13,90652.79,2,1,Yes,16,4,0,1,Yes
EMP1226,43,Male,IT,IT Support,3,107849.55,1,4,Yes,58,1,6,4,Yes
EMP1227,46,Female,IT,System Admin,8,58855.79,1,3,Yes,10,9,6,2,No
EMP1228,34,Female,IT,System Admin,12,46049.84,1,1,Yes,40,3,0,1,No
EMP1229,39,Female,IT,Software Engineer,17,51543.29,1,2,No,12,6,5,4,Yes
EMP1230,54,Male,Sales,Sales Executive,14,67617.17,1,4,Yes,22,0,3,2,No
EMP1231,37,Female,HR,HR Executive,9,52607.28,2,2,Yes,16,8,4,4,No
EMP1232,23,Female,Finance,Finance Manager,15,230141.9,3,4,No,12,9,6,1,No
EMP1233,56,Female,Finance,Financial Analyst,11,96197.42,2,4,No,11,0,1,2,No
EMP1234,55,Female,Sales,Sales Representative,19,56655.91,4,4,Yes,20,4,2,2,Yes
EMP1235,51,Male,Sales,Sales Manager,4,293070.95,2,1,No,51,6,1,2,Yes
EMP1236,34,Male,Sales,Sales Representative,1,69766.83,1,1,No,1,7,2,4,Yes
EMP1237,34,Female,IT,Data Analyst,9,121606.25,2,1,Yes,27,1,1,4,No
EMP1238,39,Male,IT,Software Engineer,0,97180.69,1,4,Yes,3,3,4,1,Yes
EMP1239,53,Female,HR,Recruiter,6,110415.9,2,4,No,12,1,4,3,No
EMP1240,53,Female,Sales,Sales Manager,16,339197.31,1,2,No,30,3,3,2,Yes
EMP1241,56,Male,Sales,Sales Manager,15,233000.18,4,3,No,9,5,1,2,No
EMP1242,50,Female,IT,Software Engineer,2,96999.8,1,1,Yes,53,5,1,1,Yes
EMP1243,50,Male,HR,Recruiter,13,43678.22,2,4,No,54,1,3,2,No
EMP1244,37,Male,Sales,Sales Representative,9,41728.62,4,2,No,37,3,3,4,No
EMP1245,31,Female,HR,Recruiter,6,61106.43,2,2,Yes,1,3,4,4,No
EMP1246,51,Female,Sales,Sales Executive,16,102693.21,4,2,No,42,0,4,2,No
EMP1247,46,Male,Operations,Logistics Officer,5,52171.34,3,1,No,49,1,5,2,No
EMP1248,41,Male,Operations,Logistics Officer,3,35692.81,3,1,Yes,4,2,1,4,No
EMP1249,26,Female,Sales,Sales Manager,16,182927.38,3,3,No,15,4,4,2,Yes
EMP1250,22,Female,Sales,Sales Manager,8,364686.24,2,2,No,51,7,6,4,No
EMP1251,51,Female,IT,IT Support,3,87040.5,2,1,Yes,27,5,4,3,No
EMP1252,24,Male,Sales,Sales Representative,6,52788.1,4,2,No,8,2,1,3,Yes
EMP1253,35,Male,HR,HR Executive,1,79976.62,4,4,Yes,23,5,3,2,No
EMP1254,51,Male,Finance,Accountant,16,77482.17,4,2,No,15,6,1,2,No
EMP1255,25,Female,HR,Recruiter,7,88989.24,4,3,Yes,27,5,6,2,Yes
EMP1256,39,Male,Finance,Accountant,14,50986.88,1,1,Yes,31,9,0,4,Yes
EMP1257,58,Male,IT,Data Analyst,14,183728.36,3,4,No,39,5,1,3,No
EMP1258,46,Female,Sales,Sales Representative,7,57843.17,1,1,No,47,0,0,3,Yes
EMP1259,22,Male,Finance,Finance Manager,15,323532.91,1,4,No,8,2,1,1,Yes
EMP1260,36,Female,IT,IT Support,18,31451.22,1,2,No,30,6,6,1,No
EMP1261,30,Female,HR,Recruiter,10,63539.14,1,2,Yes,58,3,0,2,No
EMP1262,36,Female,Sales,Sales Executive,1,61653.88,3,3,No,55,3,0,4,No
EMP1263,45,Male,Sales,Sales Representative,16,78913.6,1,3,No,42,6,6,2,No
EMP1264,25,Male,Operations,Logistics Officer,15,36546.26,4,4,Yes,18,8,1,3,No
EMP1265,33,Female,Sales,Sales Executive,14,101111.82,2,3,No,4,1,5,2,No
EMP1266,58,Female,Operations,Operations Executive,12,49600.27,4,3,No,47,8,4,2,Yes
EMP1267,58,Female,Operations,Operations Executive,14,90933.4,2,3,No,43,2,2,3,Yes
EMP1268,27,Male,Finance,Accountant,3,102289.09,4,3,No,22,5,4,3,No
EMP1269,45,Female,HR,Recruiter,15,80568.93,4,2,Yes,3,3,0,3,No
EMP1270,32,Female,HR,HR Executive,11,96679.49,2,3,No,15,0,1,3,No
EMP1271,34,Female,Operations,Logistics Officer,3,89567.43,3,2,No,35,8,1,1,No
EMP1272,55,Female,Sales,Sales Executive,2,61997.68,1,2,No,47,5,1,4,No
EMP1273,46,Female,IT,Software Engineer,16,102797.27,4,1,No,38,7,1,4,No
EMP1274,28,Female,HR,HR Executive,17,56523.12,3,2,No,33,1,5,3,No
EMP1275,25,Male,IT,Data Analyst,17,148545.55,1,2,No,14,6,2,4,No
EMP1276,29,Male,IT,System Admin,16,97085.8,3,3,No,48,5,3,4,No
EMP1277,41,Male,IT,IT Support,11,64106.03,3,2,No,1,1,0,4,No
EMP1278,50,Male,HR,HR Manager,20,225691.9,1,4,No,53,1,2,4,Yes
EMP1279,31,Male,Operations,Operations Manager,3,264836.5,4,3,No,49,3,4,3,No
EMP1280,55,Male,Sales,Sales Representative,11,103616.71,3,3,No,26,3,3,2,No
EMP1281,47,Male,Operations,Operations Executive,20,113692.96,4,3,Yes,8,2,3,2,No
EMP1282,24,Male,HR,Recruiter,19,79057.51,4,1,No,50,7,1,2,No
EMP1283,27,Female,Finance,Finance Manager,14,315366.55,4,3,Yes,16,6,2,1,No
EMP1284,26,Female,HR,HR Executive,15,111294.63,1,2,No,38,1,4,4,Yes
EMP1285,26,Male,Finance,Accountant,4,38869.22,2,4,No,10,2,1,3,No
EMP1286,44,Female,Sales,Sales Manager,20,208019.64,4,3,No,42,9,1,3,No
EMP1287,30,Male,Finance,Financial Analyst,14,165068.0,2,3,No,37,8,6,1,Yes
EMP1288,56,Male,Sales,Sales Manager,16,355936.12,2,4,No,26,4,6,3,No
EMP1289,41,Male,Operations,Logistics Officer,17,107132.61,3,3,Yes,28,1,6,2,No
EMP1290,56,Male,Operations,Operations Executive,4,67359.65,4,1,No,12,2,5,1,No
EMP1291,39,Female,Sales,Sales Executive,12,38040.59,4,2,No,20,7,0,3,No
EMP1292,38,Female,Sales,Sales Manager,18,259445.37,4,4,No,49,3,3,1,No
EMP1293,45,Male,Finance,Accountant,12,50766.11,2,4,No,14,1,4,1,Yes
EMP1294,24,Male,Sales,Sales Executive,17,56207.68,1,1,No,46,1,3,3,Yes
EMP1295,53,Male,Operations,Operations Manager,13,343066.89,2,2,No,35,5,2,2,No
EMP1296,56,Male,Sales,Sales Representative,3,36797.44,4,1,No,29,7,0,3,Yes
EMP1297,59,Male,Sales,Sales Representative,3,104482.31,4,2,No,12,6,1,4,No
EMP1298,34,Male,Operations,Logistics Officer,19,68490.22,4,1,Yes,52,3,0,4,No
EMP1299,46,Female,HR,HR Executive,19,83645.75,2,3,No,18,1,1,3,No
EMP1300,30,Female,Finance,Finance Manager,18,172413.06,4,1,No,44,8,6,2,Yes
EMP1301,25,Male,IT,Data Analyst,12,120483.09,3,4,Yes,2,3,0,4,No
EMP1302,35,Female,HR,HR Manager,11,172425.23,4,4,Yes,2,8,1,4,No
EMP1303,58,Male,HR,HR Executive,6,116538.94,1,4,No,59,4,3,3,Yes
EMP1304,55,Male,HR,HR Manager,11,351815.41,3,1,No,17,6,6,3,No
EMP1305,32,Male,HR,HR Executive,20,71366.95,4,4,Yes,10,4,6,3,No
EMP1306,24,Female,HR,Recruiter,3,50124.23,3,4,No,18,1,6,1,No
EMP1307,49,Female,IT,Software Engineer,1,114010.96,4,3,No,22,5,3,1,No
EMP1308,50,Female,Sales,Sales Manager,1,236149.15,1,3,Yes,19,6,3,1,Yes
EMP1309,30,Male,Finance,Financial Analyst,4,99318.13,4,2,Yes,58,5,3,3,No
EMP1310,24,Female,Sales,Sales Representative,9,80684.79,3,2,No,53,2,6,2,No
EMP1311,46,Male,HR,Recruiter,9,114939.67,1,2,Yes,1,9,0,4,Yes
EMP1312,55,Female,Sales,Sales Representative,8,30344.73,2,1,No,24,7,1,1,Yes
EMP1313,33,Male,HR,HR Executive,12,51431.24,1,2,No,36,2,3,2,Yes
EMP1314,30,Male,Finance,Finance Manager,6,384611.91,1,1,Yes,25,4,0,3,Yes
EMP1315,36,Female,Sales,Sales Manager,4,192771.49,1,1,Yes,36,8,1,1,Yes
EMP1316,46,Female,Sales,Sales Representative,9,40191.91,3,2,Yes,31,4,6,3,No
EMP1317,26,Male,Sales,Sales Manager,9,292546.8,1,2,Yes,31,6,0,2,No
EMP1318,32,Female,HR,HR Manager,5,365460.96,4,1,Yes,2,6,6,1,No
EMP1319,55,Male,Finance,Finance Manager,18,269277.45,1,3,No,19,4,5,1,No
EMP1320,45,Female,Sales,Sales Executive,20,119510.78,1,4,Yes,53,1,3,1,Yes
EMP1321,36,Female,Finance,Financial Analyst,7,161500.6,4,4,No,12,4,2,1,No
EMP1322,59,Female,IT,Software Engineer,0,36666.74,4,4,No,10,6,0,2,No
EMP1323,29,Female,IT,Data Analyst,16,199139.86,2,3,Yes,31,6,3,1,Yes
EMP1324,26,Male,Operations,Logistics Officer,6,66710.48,1,1,Yes,45,3,4,4,Yes
EMP1325,47,Male,IT,IT Support,13,55866.23,3,2,Yes,22,0,1,4,No
EMP1326,39,Female,IT,Software Engineer,20,80209.13,1,1,Yes,23,5,5,3,Yes
EMP1327,27,Male,Sales,Sales Representative,20,57387.68,1,1,No,52,2,3,1,No
EMP1328,58,Male,Sales,Sales Manager,16,171614.38,4,2,Yes,23,4,4,4,Yes
EMP1329,34,Male,Sales,Sales Representative,8,30128.55,2,3,No,15,3,0,4,No
EMP1330,49,Male,Sales,Sales Manager,16,262395.84,1,4,No,26,1,0,4,Yes
EMP1331,26,Female,HR,Recruiter,4,105317.71,3,4,No,3,6,4,2,No
EMP1332,34,Male,IT,System Admin,19,81508.37,1,1,No,23,4,5,1,Yes
EMP1333,38,Female,IT,Software Engineer,7,119928.66,3,3,No,20,6,4,2,No
EMP1334,53,Male,Sales,Sales Executive,5,55816.2,4,4,Yes,45,8,1,2,No
EMP1335,50,Male,Sales,Sales Executive,10,55240.96,2,3,Yes,40,3,0,4,No
EMP1336,24,Male,HR,HR Manager,18,189937.37,1,2,No,57,4,4,4,Yes
EMP1337,55,Male,Operations,Operations Executive,3,44765.72,2,1,Yes,39,8,2,3,No
EMP1338,48,Male,Sales,Sales Manager,17,221296.65,1,1,No,56,9,2,1,No
EMP1339,34,Female,Operations,Operations Manager,0,348210.01,3,3,No,8,3,4,1,No
EMP1340,54,Male,HR,HR Manager,12,376439.2,2,4,No,18,4,1,4,No
EMP1341,27,Female,HR,HR Manager,13,393771.79,1,3,No,41,4,0,4,No
EMP1342,45,Male,IT,IT Support,0,50906.07,4,2,No,6,7,2,1,No
EMP1343,40,Male,Sales,Sales Manager,10,370324.39,3,4,No,27,3,4,3,No
EMP1344,37,Female,Sales,Sales Manager,16,232063.77,2,4,No,36,3,6,4,No
EMP1345,49,Male,HR,HR Executive,3,40155.65,1,3,No,15,6,4,3,No
EMP1346,54,Male,IT,System Admin,11,108302.24,2,2,No,37,4,3,2,No
EMP1347,34,Male,Operations,Logistics Officer,9,87249.51,1,4,No,58,5,4,4,No
EMP1348,46,Male,IT,IT Support,5,44825.78,3,1,No,5,5,1,2,No
EMP1349,57,Female,Sales,Sales Manager,0,257457.81,4,2,No,39,5,2,4,No
EMP1350,48,Male,Finance,Finance Manager,6,221814.42,3,4,No,9,9,3,2,No
EMP1351,59,Female,Sales,Sales Executive,20,96311.51,2,3,No,7,4,2,4,No
EMP1352,28,Female,IT,System Admin,15,70807.46,2,4,Yes,41,4,2,3,Yes
EMP1353,26,Male,HR,Recruiter,13,119035.2,1,1,No,20,8,1,3,No
EMP1354,52,Female,Operations,Operations Executive,19,34927.05,3,2,Yes,10,7,4,3,No
EMP1355,44,Male,Finance,Financial Analyst,19,122601.83,1,4,No,26,3,1,2,Yes
EMP1356,31,Female,HR,HR Manager,5,270475.04,3,1,No,4,6,4,3,No
EMP1357,53,Male,HR,Recruiter,4,75282.02,2,4,No,38,7,3,2,No
EMP1358,51,Female,Operations,Operations Executive,20,58434.22,1,4,Yes,24,8,1,4,Yes
EMP1359,52,Male,Sales,Sales Executive,17,95631.62,1,2,No,14,4,1,2,No
EMP1360,39,Male,Sales,Sales Manager,14,368686.77,3,3,No,41,2,6,4,Yes
EMP1361,57,Female,Sales,Sales Manager,5,384679.83,4,3,Yes,1,3,5,1,No
EMP1362,23,Female,Sales,Sales Executive,18,102458.4,3,1,Yes,17,9,0,1,Yes
EMP1363,35,Male,HR,HR Executive,0,106552.22,4,1,No,45,5,1,1,No
EMP1364,34,Male,HR,HR Manager,0,287636.33,3,1,No,24,9,5,2,No
EMP1365,50,Female,HR,Recruiter,12,104329.94,2,2,Yes,27,4,0,1,No
EMP1366,33,Female,Sales,Sales Manager,2,225875.98,1,3,No,7,8,6,1,Yes
EMP1367,23,Female,Finance,Finance Manager,9,249619.69,3,1,No,9,2,4,1,No
EMP1368,53,Female,IT,Data Analyst,20,118029.56,2,1,No,43,1,4,4,No
EMP1369,34,Female,HR,HR Manager,2,266846.83,3,4,No,35,5,4,3,Yes
EMP1370,48,Female,HR,HR Executive,8,55702.17,1,4,No,58,6,5,2,No
EMP1371,38,Male,IT,Data Analyst,7,195393.37,3,1,No,12,4,5,1,Yes
EMP1372,52,Male,Sales,Sales Executive,2,58156.02,4,4,No,21,0,0,4,No
EMP1373,55,Female,Sales,Sales Executive,12,38824.01,1,4,Yes,3,2,4,3,Yes
EMP1374,45,Female,Finance,Financial Analyst,5,143218.06,4,4,Yes,15,2,2,3,No
EMP1375,56,Male,Operations,Operations Manager,12,164274.77,2,2,No,21,3,1,3,No
EMP1376,27,Male,HR,Recruiter,19,39948.88,2,1,No,10,9,5,4,Yes
EMP1377,40,Female,Sales,Sales Executive,19,49745.05,3,1,No,33,5,5,1,Yes
EMP1378,51,Male,IT,Software Engineer,11,71791.52,4,4,No,46,4,5,3,No
EMP1379,28,Male,Finance,Accountant,12,68992.58,4,2,No,59,0,0,4,No
EMP1380,31,Male,Finance,Financial Analyst,1,175963.02,1,4,No,52,5,4,4,No
EMP1381,53,Male,Sales,Sales Executive,20,96552.72,4,2,Yes,6,8,2,2,No
EMP1382,55,Male,Sales,Sales Executive,15,68368.65,4,1,No,2,0,1,4,Yes
EMP1383,49,Male,Finance,Finance Manager,5,233426.05,1,4,Yes,29,7,1,3,No
EMP1384,36,Male,IT,IT Support,18,58482.19,1,1,No,55,7,4,3,Yes
EMP1385,51,Female,Sales,Sales Executive,20,99659.56,4,2,Yes,40,2,2,4,Yes
EMP1386,58,Male,Sales,Sales Representative,12,34686.52,3,3,No,33,8,0,3,No
EMP1387,50,Female,IT,IT Support,16,31153.95,1,2,Yes,4,7,5,4,Yes
EMP1388,43,Female,Operations,Logistics Officer,8,101599.0,1,3,Yes,59,2,5,3,Yes
EMP1389,25,Male,Operations,Operations Manager,16,269286.59,4,1,Yes,4,9,6,2,Yes
EMP1390,41,Female,HR,HR Manager,1,182720.28,4,1,No,29,4,4,1,Yes
EMP1391,53,Male,IT,Data Analyst,18,108267.91,1,4,No,37,2,1,2,Yes
EMP1392,57,Female,Sales,Sales Executive,18,113925.36,4,3,No,20,4,5,2,Yes
EMP1393,25,Male,IT,Software Engineer,6,107355.27,1,2,No,41,8,6,1,Yes
EMP1394,48,Female,IT,Data Analyst,9,165174.21,3,1,No,23,3,1,3,No
EMP1395,38,Female,HR,HR Manager,9,270556.31,3,3,No,45,5,1,1,No
EMP1396,33,Male,IT,IT Support,19,76829.13,1,2,No,18,2,4,4,No
EMP1397,43,Male,Sales,Sales Representative,8,117772.01,1,3,Yes,49,2,3,1,Yes
EMP1398,38,Female,Sales,Sales Manager,16,391442.61,2,2,No,25,4,6,2,Yes
EMP1399,31,Female,IT,IT Support,14,49374.21,2,2,No,1,7,3,1,Yes
EMP1400,22,Male,Sales,Sales Executive,1,102999.41,4,2,No,54,7,3,3,Yes
EMP1401,43,Female,Sales,Sales Representative,3,47751.84,4,2,No,15,2,6,2,No
EMP1402,47,Male,Operations,Operations Manager,18,203384.37,1,3,No,34,7,2,4,No
EMP1403,39,Female,IT,IT Support,16,90848.37,1,3,Yes,48,7,4,3,Yes
EMP1404,35,Male,IT,Software Engineer,4,66450.1,2,4,No,20,2,6,2,No
EMP1405,50,Female,Operations,Operations Executive,6,113839.0,2,3,No,54,9,1,4,Yes
EMP1406,33,Male,Operations,Operations Manager,17,172252.43,1,3,No,37,9,6,3,No
EMP1407,57,Male,HR,Recruiter,20,76037.31,3,4,No,27,1,5,4,No
EMP1408,56,Male,Finance,Financial Analyst,6,190222.58,3,3,No,22,9,6,1,No
EMP1409,33,Male,IT,Software Engineer,16,111370.23,4,2,No,51,1,2,1,No
EMP1410,28,Male,IT,IT Support,6,44087.63,1,1,Yes,5,8,3,4,Yes
EMP1411,50,Male,IT,Data Analyst,3,123996.52,1,1,Yes,34,6,0,1,No
EMP1412,32,Female,HR,HR Manager,7,304780.35,4,4,No,39,5,2,4,No
EMP1413,54,Male,HR,HR Manager,12,189848.72,2,3,No,3,6,2,3,No
EMP1414,27,Male,IT,System Admin,3,117122.0,2,3,Yes,17,7,4,2,Yes
EMP1415,36,Male,Sales,Sales Representative,5,112327.44,3,4,No,24,0,5,4,No
EMP1416,53,Male,HR,HR Manager,4,191737.54,1,1,No,24,7,2,2,No
EMP1417,32,Male,Sales,Sales Representative,11,40903.99,2,2,No,3,2,6,2,No
EMP1418,44,Male,HR,HR Manager,3,171352.12,3,3,Yes,45,2,5,4,Yes
EMP1419,47,Male,HR,HR Executive,8,111849.93,3,4,No,7,5,4,1,No
EMP1420,55,Male,Finance,Financial Analyst,3,103234.86,3,2,No,25,3,6,3,No
EMP1421,55,Male,Finance,Financial Analyst,18,129954.19,2,4,No,56,3,0,2,No
EMP1422,50,Female,Operations,Logistics Officer,13,70396.62,2,4,No,3,3,1,3,No
EMP1423,25,Male,IT,Software Engineer,4,83910.99,1,4,Yes,15,9,1,2,Yes
EMP1424,38,Male,Finance,Financial Analyst,17,88608.24,1,1,No,29,8,3,4,Yes
EMP1425,56,Female,HR,Recruiter,9,50408.28,3,1,Yes,50,7,3,1,No
EMP1426,34,Male,Sales,Sales Executive,18,113834.13,3,4,Yes,29,2,0,3,No
EMP1427,36,Female,Sales,Sales Representative,11,111756.91,2,3,No,10,0,1,2,No
EMP1428,50,Male,Sales,Sales Executive,17,100316.16,2,2,No,32,0,3,4,No
EMP1429,50,Female,IT,Data Analyst,16,82328.15,1,3,No,23,0,5,4,No
EMP1430,32,Female,HR,HR Executive,10,59430.61,1,1,Yes,39,3,2,2,Yes
EMP1431,53,Male,Finance,Finance Manager,2,306989.68,4,2,No,9,5,4,2,No
EMP1432,23,Female,Sales,Sales Executive,16,54767.12,1,4,No,37,3,6,2,Yes
EMP1433,35,Male,Sales,Sales Executive,0,111862.8,2,3,No,52,2,3,1,No
EMP1434,41,Male,Operations,Operations Executive,14,87050.05,3,3,No,40,7,0,2,Yes
EMP1435,43,Female,Sales,Sales Manager,8,167976.68,4,4,No,14,7,6,2,No
EMP1436,32,Female,IT,System Admin,14,111810.5,1,3,No,4,5,1,1,Yes
EMP1437,48,Male,HR,Recruiter,2,116199.0,1,1,Yes,20,8,0,4,Yes
EMP1438,24,Male,IT,Software Engineer,18,36994.12,2,4,Yes,28,9,4,2,Yes
EMP1439,38,Male,Sales,Sales Manager,12,283090.06,4,3,No,14,0,4,3,No
EMP1440,49,Male,Sales,Sales Representative,11,57302.79,1,4,No,44,7,0,4,No
EMP1441,50,Female,Sales,Sales Manager,19,248209.77,3,2,No,34,5,3,3,No
EMP1442,42,Male,HR,HR Manager,0,194912.8,2,4,No,13,0,3,2,No
EMP1443,37,Male,IT,Software Engineer,20,82026.49,4,3,Yes,31,3,1,1,No
EMP1444,58,Male,Sales,Sales Manager,16,389494.84,1,1,Yes,33,4,5,1,No
EMP1445,41,Male,HR,Recruiter,12,75276.53,1,4,No,52,6,1,1,No
EMP1446,27,Male,Finance,Accountant,0,37462.31,4,4,Yes,39,7,2,2,No
EMP1447,40,Female,Sales,Sales Executive,9,85800.12,2,3,No,28,8,5,2,No
EMP1448,26,Female,IT,IT Support,14,60620.07,4,1,No,25,5,6,3,No
EMP1449,24,Female,HR,HR Executive,6,107033.27,4,1,No,32,9,2,1,Yes
EMP1450,22,Male,Sales,Sales Representative,17,69121.03,2,2,No,9,8,1,2,No
EMP1451,59,Female,IT,Data Analyst,15,103140.75,1,2,No,28,3,5,4,No
EMP1452,36,Female,HR,HR Executive,13,47199.51,3,3,No,58,7,5,2,No
EMP1453,55,Female,Operations,Logistics Officer,17,99188.78,2,1,Yes,31,2,2,2,Yes
EMP1454,56,Male,Finance,Finance Manager,6,216396.9,3,1,No,17,3,0,4,No
EMP1455,46,Male,HR,HR Executive,16,99051.01,1,2,No,53,9,3,1,No
EMP1456,45,Male,Finance,Financial Analyst,17,104706.48,4,2,No,23,3,5,4,No
EMP1457,33,Male,IT,System Admin,11,58951.77,3,3,Yes,13,5,6,1,No
EMP1458,39,Male,HR,HR Manager,7,266371.74,1,1,No,55,8,6,4,Yes
EMP1459,36,Male,IT,Software Engineer,1,114887.63,1,4,No,10,5,5,3,No
EMP1460,37,Male,Sales,Sales Representative,6,113855.83,4,2,No,16,0,2,1,No
EMP1461,48,Female,Finance,Finance Manager,3,201717.97,4,3,No,6,4,5,2,No
EMP1462,29,Male,HR,Recruiter,17,62239.71,1,1,No,48,8,2,3,Yes
EMP1463,46,Male,IT,IT Support,5,43445.94,1,1,No,11,4,0,1,Yes
EMP1464,38,Female,Operations,Operations Executive,8,75898.66,3,2,Yes,58,5,6,1,Yes
EMP1465,50,Female,Sales,Sales Manager,8,265145.64,1,3,No,52,2,5,1,No
EMP1466,29,Female,IT,IT Support,13,111068.41,1,4,No,3,7,4,4,No
EMP1467,36,Female,Sales,Sales Manager,7,382501.34,3,2,No,28,9,1,1,No
EMP1468,48,Male,Finance,Financial Analyst,18,126028.09,2,3,No,41,3,6,2,No
EMP1469,28,Female,Finance,Financial Analyst,2,139008.55,3,1,Yes,15,3,0,1,No
EMP1470,24,Male,IT,System Admin,17,110661.26,3,4,Yes,13,4,4,2,Yes
EMP1471,50,Male,HR,HR Executive,4,102603.7,4,3,No,42,9,6,2,No
EMP1472,45,Male,IT,Software Engineer,13,30329.07,3,4,No,52,8,0,2,No
EMP1473,24,Male,Finance,Financial Analyst,3,118407.15,1,3,No,56,7,3,3,Yes
EMP1474,41,Male,IT,System Admin,6,67959.68,1,3,No,45,6,0,2,No
EMP1475,36,Female,IT,Data Analyst,19,107565.95,1,3,No,17,4,0,4,No
EMP1476,46,Female,Operations,Logistics Officer,11,47961.45,2,3,No,7,8,3,1,No
EMP1477,51,Female,Sales,Sales Manager,1,159446.13,1,4,No,28,8,5,4,No
EMP1478,35,Male,Sales,Sales Manager,10,310842.43,2,2,No,38,9,1,3,No
EMP1479,28,Female,HR,HR Manager,13,215627.57,1,4,No,13,9,4,1,No
EMP1480,38,Female,Operations,Logistics Officer,15,34711.25,3,3,No,17,1,6,2,No
EMP1481,41,Male,IT,System Admin,19,50788.14,4,4,No,15,3,2,1,No
EMP1482,57,Female,Sales,Sales Executive,5,102172.26,1,4,No,36,7,1,3,Yes
EMP1483,30,Male,IT,Software Engineer,3,106634.03,2,4,No,28,0,6,3,No
EMP1484,59,Male,IT,Software Engineer,14,73475.96,2,3,No,15,4,0,4,No
EMP1485,43,Female,Sales,Sales Executive,0,67446.36,4,4,No,46,7,2,1,No
EMP1486,23,Male,HR,HR Executive,6,118006.83,1,1,Yes,53,1,3,1,Yes
EMP1487,45,Male,Operations,Operations Manager,11,200141.16,3,3,No,11,1,1,1,Yes
EMP1488,29,Female,IT,Data Analyst,9,105843.11,1,4,No,56,7,5,4,No
EMP1489,32,Female,IT,IT Support,4,56268.05,1,1,No,31,9,4,3,Yes
EMP1490,34,Male,IT,Software Engineer,11,45548.16,4,4,Yes,4,8,1,2,No
EMP1491,38,Male,Sales,Sales Representative,17,64142.9,1,2,Yes,35,6,1,1,No
EMP1492,29,Male,Operations,Logistics Officer,9,111975.08,3,4,Yes,34,7,5,4,No
EMP1493,42,Female,IT,Data Analyst,5,153841.74,2,4,No,52,4,2,4,Yes
EMP1494,39,Male,IT,Software Engineer,11,67075.19,4,2,Yes,27,0,3,2,Yes
EMP1495,51,Male,HR,HR Executive,6,114096.97,3,3,No,10,3,5,3,No
EMP1496,39,Female,IT,Data Analyst,17,85815.71,2,2,Yes,30,1,6,1,Yes
EMP1497,52,Male,HR,Recruiter,1,48924.86,4,3,Yes,45,2,3,1,No
EMP1498,59,Male,Sales,Sales Manager,9,291472.15,4,2,Yes,20,2,5,4,No
EMP1499,53,Male,Finance,Finance Manager,14,303888.16,2,4,Yes,29,8,1,3,Yes
EMP1500,32,Female,Operations,Operations Manager,11,159889.38,2,4,No,58,9,3,1,Yes
